year,date,rank,song,artist,binary,language,total_words,non_e_words,percent,individual songs,Position,Streams,spotify date,spins,radio_rank,chartmetric date
2021,2021-04-03,44,telepatia,kali uchis,0,english,277,156,56.32,NA,5,6775911,2021-03-25,269,458,2021-03-25
2021,2021-03-13,2,up,cardi b,0,english,536,0,0,NA,3,6749312,2021-03-04,3664,25,2021-03-04
2021,2021-03-06,2,up,cardi b,0,english,536,0,0,NA,3,6726509,2021-02-25,3161,34,2021-02-25
2021,2021-01-02,13,sleigh ride,the ronettes,0,english,187,0,0,1,14,6690865,2020-12-24,504,228,2020-12-24
2021,2021-03-06,17,good days,sza,0,english,431,0,0,NA,4,6676651,2021-02-25,1387,91,2021-02-25
2021,2021-02-27,18,good days,sza,0,english,431,0,0,NA,4,6663870,2021-02-18,1193,109,2021-02-18
2021,2021-04-03,8,whats next,drake,0,english,548,3,0.55,NA,6,6663376,2021-03-25,2988,36,2021-03-25
2021,2021-03-13,39,telepatia,kali uchis,0,english,277,156,56.32,1,4,6612110,2021-03-04,259,501,NA
2021,2021-03-27,13,calling my phone,lil tjay,0,english,647,0,0,NA,7,6559358,2021-03-18,1646,71,2021-03-18
2021,2021-05-01,7,astronaut in the ocean,masked wolf,0,english,441,0,0,NA,8,6549299,2021-04-22,553,200,2021-04-22
2021,2021-05-01,7,astronaut in the ocean,masked wolf,0,english,441,0,0,NA,8,6549299,2021-04-22,2806,35,2021-04-22
2021,2021-02-27,6,save your tears,the weeknd,0,english,267,0,0,NA,5,6516110,2021-02-18,4288,15,2021-02-18
2021,2021-02-20,22,streets,doja cat,0,english,432,4,0.93,NA,6,6491672,2021-02-11,250,501,NA
2021,2021-01-30,22,bad boy,juice wrld,0,english,566,3,0.53,1,3,6486161,2021-01-21,252,501,NA
2021,2021-04-24,10,astronaut in the ocean,masked wolf,0,english,441,0,0,NA,7,6481465,2021-04-15,498,230,2021-04-15
2021,2021-04-24,10,astronaut in the ocean,masked wolf,0,english,441,0,0,NA,7,6481465,2021-04-15,2524,45,2021-04-15
2021,2021-04-24,6,levitating,dua lipa,0,english,498,0,0,NA,8,6400894,2021-04-15,3936,20,2021-04-15
2021,2021-04-10,12,astronaut in the ocean,masked wolf,0,english,441,0,0,NA,4,6397642,2021-04-01,2615,46,2021-04-01
2021,2021-05-22,17,deja vu,olivia rodrigo,0,english,297,18,6.06,NA,8,6386715,2021-05-13,2720,37,2021-05-13
2021,2021-04-24,8,up,cardi b,0,english,536,0,0,NA,9,6375913,2021-04-15,5082,12,2021-04-15
2021,2021-01-16,23,good days,sza,0,english,431,0,0,NA,1,6323585,2021-01-07,259,501,NA
2021,2021-04-03,14,calling my phone,lil tjay,0,english,647,0,0,NA,8,6320405,2021-03-25,2039,60,2021-03-25
2021,2021-03-13,23,good days,sza,0,english,431,0,0,NA,5,6286066,2021-03-04,1490,85,2021-03-04
2021,2021-05-08,8,astronaut in the ocean,masked wolf,0,english,441,0,0,NA,8,6276199,2021-04-29,1576,82,2021-04-29
2021,2021-05-08,8,astronaut in the ocean,masked wolf,0,english,441,0,0,NA,8,6276199,2021-04-29,2021,62,2021-04-29
2021,2021-01-30,2,34 plus 35,ariana grande,0,english,485,0,0,1,4,6273685,2021-01-21,5776,10,2021-01-21
2021,2021-04-24,13,calling my phone,lil tjay,0,english,647,0,0,NA,10,6255709,2021-04-15,2935,34,2021-04-15
2021,2021-05-15,7,astronaut in the ocean,masked wolf,0,english,441,0,0,NA,8,6250603,2021-05-06,943,146,2021-05-06
2021,2021-05-15,7,astronaut in the ocean,masked wolf,0,english,441,0,0,NA,8,6250603,2021-05-06,3325,19,2021-05-06
2021,2021-04-17,11,calling my phone,lil tjay,0,english,647,0,0,NA,6,6248820,2021-04-08,2842,41,2021-04-08
2021,2021-04-03,4,drivers license,olivia rodrigo,0,english,356,0,0,NA,9,6229910,2021-03-25,4620,15,2021-03-25
2021,2021-04-03,4,drivers license,olivia rodrigo,0,english,356,0,0,NA,9,6229910,2021-03-25,8057,1,2021-03-25
2021,2021-03-20,19,good days,sza,0,english,431,0,0,NA,9,6227970,2021-03-11,1358,89,2021-03-11
2021,2021-01-23,9,wasted on you,morgan wallen,0,english,278,0,0,1,3,6198233,2021-01-14,253,501,NA
2021,2021-04-10,53,telepatia,kali uchis,0,english,277,156,56.32,NA,5,6194450,2021-04-01,380,319,2021-04-01
2021,2021-04-17,7,levitating,dua lipa,0,english,498,0,0,NA,7,6166000,2021-04-08,3867,21,2021-04-08
2021,2021-01-16,6,anyone,justin bieber,0,english,325,0,0,1,2,6149984,2021-01-07,1443,90,2021-01-07
2021,2021-01-02,28,wonderful christmastime,paul mccartney,0,english,193,0,0,1,17,6128293,2020-12-24,540,206,2020-12-24
2021,2021-02-27,5,up,cardi b,0,english,536,0,0,NA,6,6095818,2021-02-18,2507,46,2021-02-18
2021,2021-03-06,6,save your tears,the weeknd,0,english,267,0,0,NA,5,6079813,2021-02-25,4783,10,2021-02-25
2021,2021-01-02,38,willow,taylor swift,0,english,412,0,0,NA,18,6075074,2020-12-24,282,418,2020-12-24
2021,2021-01-02,38,willow,taylor swift,0,english,412,0,0,NA,18,6075074,2020-12-24,949,120,2020-12-24
2021,2021-01-02,38,willow,taylor swift,0,english,412,0,0,NA,18,6075074,2020-12-24,1419,84,2020-12-24
2021,2021-01-23,26,somebodys problem,morgan wallen,0,english,300,0,0,1,4,6064009,2021-01-14,253,501,NA
2021,2021-03-20,18,streets,doja cat,0,english,432,4,0.93,NA,10,6048752,2021-03-11,444,236,2021-03-11
2021,2021-05-01,20,heartbreak anniversary,giveon,0,english,266,0,0,NA,9,6041483,2021-04-22,1294,93,2021-04-22
2021,2021-04-03,17,astronaut in the ocean,masked wolf,0,english,441,0,0,NA,10,6032556,2021-03-25,1990,66,2021-03-25
2021,2021-03-27,16,streets,doja cat,0,english,432,4,0.93,1,8,6029274,2021-03-18,352,311,2021-03-18
2021,2021-04-24,26,heartbreak anniversary,giveon,0,english,266,0,0,NA,11,6013044,2021-04-15,1136,108,2021-04-15
2021,2021-03-06,22,streets,doja cat,0,english,432,4,0.93,NA,6,5947071,2021-02-25,454,241,2021-02-25
2021,2021-02-06,25,streets,doja cat,0,english,432,4,0.93,NA,3,5924862,2021-01-28,255,501,NA
2021,2021-04-10,18,calling my phone,lil tjay,0,english,647,0,0,NA,7,5919155,2021-04-01,2375,54,2021-04-01
2021,2021-05-08,17,heartbreak anniversary,giveon,0,english,266,0,0,1,9,5916187,2021-04-29,1578,81,2021-04-29
2021,2021-01-23,11,34 plus 35,ariana grande,0,english,485,0,0,NA,5,5851219,2021-01-14,4834,13,2021-01-14
2021,2021-05-01,9,up,cardi b,0,english,536,0,0,NA,10,5824702,2021-04-22,4826,13,2021-04-22
2021,2021-03-13,6,save your tears,the weeknd,0,english,267,0,0,NA,6,5814085,2021-03-04,5374,9,2021-03-04
2021,2021-03-13,26,streets,doja cat,0,english,432,4,0.93,NA,7,5813761,2021-03-04,520,222,2021-03-04
2021,2021-04-17,51,telepatia,kali uchis,0,english,277,156,56.32,NA,9,5806178,2021-04-08,506,224,2021-04-08
2021,2021-04-10,5,drivers license,olivia rodrigo,0,english,356,0,0,NA,8,5800724,2021-04-01,4575,15,2021-04-01
2021,2021-04-10,5,drivers license,olivia rodrigo,0,english,356,0,0,NA,8,5800724,2021-04-01,7892,2,2021-04-01
2021,2021-04-17,22,heartbreak anniversary,giveon,0,english,266,0,0,NA,10,5711623,2021-04-08,934,128,2021-04-08
2021,2021-04-10,7,levitating,dua lipa,0,english,498,0,0,NA,9,5709611,2021-04-01,3764,24,2021-04-01
2021,2021-02-27,27,streets,doja cat,0,english,432,4,0.93,NA,7,5705355,2021-02-18,315,380,2021-02-18
2021,2021-01-02,34,dakiti,bad bunny,1,spanish,415,415,100,NA,20,5686271,2020-12-24,1445,83,2020-12-24
2021,2021-04-17,5,drivers license,olivia rodrigo,0,english,356,0,0,NA,11,5682358,2021-04-08,4361,17,2021-04-08
2021,2021-04-17,5,drivers license,olivia rodrigo,0,english,356,0,0,NA,11,5682358,2021-04-08,7159,3,2021-04-08
2021,2021-04-03,27,streets,doja cat,0,english,432,4,0.93,NA,11,5663651,2021-03-25,346,344,2021-03-25
2021,2021-01-09,12,rockin around the christmas tree,brenda lee,0,english,119,0,0,NA,1,5662961,2020-12-31,366,298,2020-12-31
2021,2021-01-02,40,34 plus 35,ariana grande,0,english,485,0,0,NA,21,5657413,2020-12-24,3164,21,2020-12-24
2021,2021-05-22,6,astronaut in the ocean,masked wolf,0,english,441,0,0,1,9,5636570,2021-05-13,3546,24,2021-05-13
2021,2021-03-20,7,save your tears,the weeknd,0,english,267,0,0,NA,11,5630283,2021-03-11,4945,9,2021-03-11
2021,2021-03-27,27,good days,sza,0,english,431,0,0,NA,9,5613795,2021-03-18,1453,86,2021-03-18
2021,2021-01-16,13,34 plus 35,ariana grande,0,english,485,0,0,NA,3,5606876,2021-01-07,3861,16,2021-01-07
2021,2021-03-20,26,hold on,justin bieber,0,english,323,0,0,NA,12,5591186,2021-03-11,237,501,NA
2021,2021-01-16,1,mood,24kgoldn,0,english,455,0,0,NA,4,5583614,2021-01-07,786,161,2021-01-07
2021,2021-01-16,1,mood,24kgoldn,0,english,455,0,0,NA,4,5583614,2021-01-07,9153,1,2021-01-07
2021,2021-04-10,28,heartbreak anniversary,giveon,0,english,266,0,0,NA,10,5569897,2021-04-01,695,159,2021-04-01
2021,2021-04-03,19,wants and needs,drake,0,english,609,2,0.33,NA,12,5547926,2021-03-25,373,308,2021-03-25
2021,2021-02-27,4,blinding lights,the weeknd,0,english,259,0,0,NA,8,5534956,2021-02-18,4821,13,2021-02-18
2021,2021-04-03,5,save your tears,the weeknd,0,english,267,0,0,NA,13,5534881,2021-03-25,5462,11,2021-03-25
2021,2021-05-08,9,up,cardi b,0,english,536,0,0,NA,11,5510624,2021-04-29,4587,14,2021-04-29
2021,2021-01-02,31,lemonade,internet money,0,english,398,1,0.25,NA,22,5491622,2020-12-24,279,426,2020-12-24
2021,2021-01-02,31,lemonade,internet money,0,english,398,1,0.25,NA,22,5491622,2020-12-24,1223,101,2020-12-24
2021,2021-01-02,31,lemonade,internet money,0,english,398,1,0.25,NA,22,5491622,2020-12-24,2292,50,2020-12-24
2021,2021-01-02,7,mood,24kgoldn,0,english,455,0,0,NA,23,5468306,2020-12-24,735,162,2020-12-24
2021,2021-01-02,7,mood,24kgoldn,0,english,455,0,0,NA,23,5468306,2020-12-24,9326,1,2020-12-24
2021,2021-04-03,34,good days,sza,0,english,431,0,0,NA,14,5454349,2021-03-25,1801,71,2021-03-25
2021,2021-01-09,19,34 plus 35,ariana grande,0,english,485,0,0,NA,2,5425062,2020-12-31,3257,21,2020-12-31
2021,2021-01-02,14,positions,ariana grande,0,english,351,0,0,NA,24,5420230,2020-12-24,4284,13,2020-12-24
2021,2021-01-02,14,positions,ariana grande,0,english,351,0,0,NA,24,5420230,2020-12-24,8344,3,2020-12-24
2021,2021-01-02,20,white christmas,bing crosby,0,english,108,0,0,1,25,5416648,2020-12-24,336,356,2020-12-24
2021,2021-01-30,19,whoopty,cj,0,english,395,11,2.78,NA,5,5394622,2021-01-21,1390,90,2021-01-21
2021,2021-01-30,19,whoopty,cj,0,english,395,11,2.78,NA,5,5394622,2021-01-21,2445,49,2021-01-21
2021,2021-01-16,12,lemonade,internet money,0,english,398,1,0.25,1,5,5368252,2021-01-07,1253,103,2021-01-07
2021,2021-01-16,12,lemonade,internet money,0,english,398,1,0.25,1,5,5368252,2021-01-07,2143,58,2021-01-07
2021,2021-04-03,7,levitating,dua lipa,0,english,498,0,0,NA,15,5357463,2021-03-25,3208,31,2021-03-25
2021,2021-03-27,5,save your tears,the weeknd,0,english,267,0,0,NA,10,5340661,2021-03-18,4721,11,2021-03-18
2021,2021-05-15,22,heartbreak anniversary,giveon,0,english,266,0,0,NA,10,5334342,2021-05-06,1754,70,2021-05-06
2021,2021-01-09,15,jingle bell rock,bobby helms,0,english,185,0,0,NA,3,5326633,2020-12-31,244,501,NA
2021,2021-04-17,17,whats next,drake,0,english,548,3,0.55,NA,12,5291172,2021-04-08,3532,26,2021-04-08
2021,2021-05-01,36,wants and needs,drake,0,english,609,2,0.33,NA,12,5277826,2021-04-22,337,343,2021-04-22
2021,2021-01-23,2,mood,24kgoldn,0,english,455,0,0,NA,6,5271079,2021-01-14,789,158,2021-01-14
2021,2021-01-23,2,mood,24kgoldn,0,english,455,0,0,NA,6,5271079,2021-01-14,9314,2,2021-01-14
2021,2021-04-10,35,streets,doja cat,0,english,432,4,0.93,NA,11,5261784,2021-04-01,323,390,2021-04-01
2021,2021-04-10,6,save your tears,the weeknd,0,english,267,0,0,NA,12,5260769,2021-04-01,5848,8,2021-04-01
2021,2021-05-15,1,save your tears,the weeknd,0,english,267,0,0,NA,11,5260014,2021-05-06,2049,56,2021-05-06
2021,2021-05-15,1,save your tears,the weeknd,0,english,267,0,0,NA,11,5260014,2021-05-06,6667,3,2021-05-06
2021,2021-04-24,56,telepatia,kali uchis,0,english,277,156,56.32,NA,13,5250324,2021-04-15,662,167,2021-04-15
2021,2021-05-01,16,calling my phone,lil tjay,0,english,647,0,0,NA,13,5250062,2021-04-22,3233,27,2021-04-22
2021,2021-04-17,6,save your tears,the weeknd,0,english,267,0,0,NA,13,5249292,2021-04-08,6358,6,2021-04-08
2021,2021-01-23,19,lemonade,internet money,0,english,398,1,0.25,NA,7,5225242,2021-01-14,1327,99,2021-01-14
2021,2021-01-23,19,lemonade,internet money,0,english,398,1,0.25,NA,7,5225242,2021-01-14,2194,58,2021-01-14
2021,2021-04-10,13,whats next,drake,0,english,548,3,0.55,NA,13,5222224,2021-04-01,3467,28,2021-04-01
2021,2021-04-24,9,drivers license,olivia rodrigo,0,english,356,0,0,NA,14,5218818,2021-04-15,7139,2,2021-04-15
2021,2021-01-09,1,mood,24kgoldn,0,english,455,0,0,1,4,5204578,2020-12-31,705,169,2020-12-31
2021,2021-01-09,1,mood,24kgoldn,0,english,455,0,0,1,4,5204578,2020-12-31,8986,1,2020-12-31
2021,2021-04-03,29,heartbreak anniversary,giveon,0,english,266,0,0,NA,16,5197353,2021-03-25,485,229,2021-03-25
2021,2021-01-30,3,mood,24kgoldn,0,english,455,0,0,NA,6,5191878,2021-01-21,639,185,2021-01-21
2021,2021-01-30,3,mood,24kgoldn,0,english,455,0,0,NA,6,5191878,2021-01-21,8690,2,2021-01-21
2021,2021-01-09,14,lemonade,internet money,0,english,398,1,0.25,NA,5,5165110,2020-12-31,273,427,2020-12-31
2021,2021-01-09,14,lemonade,internet money,0,english,398,1,0.25,NA,5,5165110,2020-12-31,1245,96,2020-12-31
2021,2021-01-09,14,lemonade,internet money,0,english,398,1,0.25,NA,5,5165110,2020-12-31,2136,55,2020-12-31
2021,2021-01-16,17,dakiti,bad bunny,1,spanish,415,415,100,NA,6,5161927,2021-01-07,1490,89,2021-01-07
2021,2021-04-10,40,good days,sza,0,english,431,0,0,NA,14,5141788,2021-04-01,2120,60,2021-04-01
2021,2021-04-03,16,anyone,justin bieber,0,english,325,0,0,NA,17,5139401,2021-03-25,3285,30,2021-03-25
2021,2021-02-06,16,whoopty,cj,0,english,395,11,2.78,NA,4,5129946,2021-01-28,1614,80,2021-01-28
2021,2021-02-06,16,whoopty,cj,0,english,395,11,2.78,NA,4,5129946,2021-01-28,2710,43,2021-01-28
2021,2021-05-15,12,up,cardi b,0,english,536,0,0,NA,12,5126857,2021-05-06,1333,105,2021-05-06
2021,2021-05-15,12,up,cardi b,0,english,536,0,0,NA,12,5126857,2021-05-06,4120,10,2021-05-06
2021,2021-01-30,21,lemonade,internet money,0,english,398,1,0.25,NA,7,5116242,2021-01-21,1462,86,2021-01-21
2021,2021-01-30,21,lemonade,internet money,0,english,398,1,0.25,NA,7,5116242,2021-01-21,1965,67,2021-01-21
2021,2021-01-23,25,whoopty,cj,0,english,395,11,2.78,NA,8,5104142,2021-01-14,1082,114,2021-01-14
2021,2021-01-23,25,whoopty,cj,0,english,395,11,2.78,NA,8,5104142,2021-01-14,1924,67,2021-01-14
2021,2021-01-16,2,positions,ariana grande,0,english,351,0,0,NA,7,5102841,2021-01-07,4369,13,2021-01-07
2021,2021-01-16,2,positions,ariana grande,0,english,351,0,0,NA,7,5102841,2021-01-07,8503,3,2021-01-07
2021,2021-01-09,20,dakiti,bad bunny,1,spanish,415,415,100,NA,6,5102182,2020-12-31,1416,86,2020-12-31
2021,2021-03-06,5,blinding lights,the weeknd,0,english,259,0,0,NA,7,5090541,2021-02-25,4505,11,2021-02-25
2021,2021-03-27,25,astronaut in the ocean,masked wolf,0,english,441,0,0,NA,11,5081902,2021-03-18,1458,85,2021-03-18
2021,2021-02-13,8,save your tears,the weeknd,0,english,267,0,0,NA,4,5076773,2021-02-04,3435,24,2021-02-04
2021,2021-01-09,9,all i want for christmas is you,mariah carey,0,english,356,0,0,NA,7,5071065,2020-12-31,834,146,2020-12-31
2021,2021-02-20,11,whoopty,cj,0,english,395,11,2.78,NA,7,5061462,2021-02-11,3329,29,2021-02-11
2021,2021-05-22,29,your power,billie eilish,0,english,235,0,0,NA,11,5056813,2021-05-13,2023,56,2021-05-13
2021,2021-01-02,70,without you,the kid laroi,0,english,309,0,0,NA,26,5050981,2020-12-24,244,501,NA
2021,2021-01-23,22,anyone,justin bieber,0,english,325,0,0,NA,9,5048192,2021-01-14,2382,48,2021-01-14
2021,2021-01-02,10,run rudolph run,chuck berry,0,english,208,0,0,1,27,5039023,2020-12-24,266,456,2020-12-24
2021,2021-05-15,34,heat waves,glass animals,0,english,417,0,0,NA,13,5031102,2021-05-06,2505,35,2021-05-06
2021,2021-04-10,34,wants and needs,drake,0,english,609,2,0.33,NA,15,5029856,2021-04-01,403,293,2021-04-01
2021,2021-01-02,77,champagne problems,taylor swift,0,english,287,0,0,1,28,5017062,2020-12-24,244,501,NA
2021,2021-04-24,52,love story,taylor swift,0,english,378,0,0,NA,15,5008901,2021-04-15,253,501,NA
2021,2021-02-13,10,whoopty,cj,0,english,395,11,2.78,1,5,5004925,2021-02-04,293,417,2021-02-04
2021,2021-02-13,10,whoopty,cj,0,english,395,11,2.78,1,5,5004925,2021-02-04,2963,36,2021-02-04
2021,2021-05-08,39,wants and needs,drake,0,english,609,2,0.33,NA,12,4991149,2021-04-29,425,257,2021-04-29
2021,2021-04-10,46,hold on,justin bieber,0,english,323,0,0,NA,16,4990778,2021-04-01,929,125,2021-04-01
2021,2021-01-09,28,its the most wonderful time of the year,andy williams,0,english,182,0,0,NA,8,4985189,2020-12-31,244,501,NA
2021,2021-01-23,57,without you,the kid laroi,0,english,309,0,0,NA,10,4977676,2021-01-14,320,382,2021-01-14
2021,2021-04-17,35,good days,sza,0,english,431,0,0,NA,14,4975399,2021-04-08,2279,55,2021-04-08
2021,2021-04-17,41,streets,doja cat,0,english,432,4,0.93,NA,15,4962785,2021-04-08,309,413,2021-04-08
2021,2021-01-02,33,blue christmas,elvis presley,0,english,86,0,0,1,30,4957843,2020-12-24,244,501,NA
2021,2021-01-09,2,positions,ariana grande,0,english,351,0,0,1,9,4954597,2020-12-31,4323,13,2020-12-31
2021,2021-01-09,2,positions,ariana grande,0,english,351,0,0,1,9,4954597,2020-12-31,8393,3,2020-12-31
2021,2021-05-22,38,wants and needs,drake,0,english,609,2,0.33,NA,12,4933638,2021-05-13,605,177,2021-05-13
2021,2021-05-01,10,drivers license,olivia rodrigo,0,english,356,0,0,NA,14,4925471,2021-04-22,6537,4,2021-04-22
2021,2021-01-02,15,its beginning to look a lot like christmas,perry como,NA,NA,NA,NA,NA,1,31,4922427,2020-12-24,244,501,NA
2021,2021-05-22,33,heat waves,glass animals,0,english,417,0,0,1,13,4920224,2021-05-13,2759,36,2021-05-13
2021,2021-03-06,54,telepatia,kali uchis,0,english,277,156,56.32,NA,8,4918770,2021-02-25,249,501,NA
2021,2021-04-03,62,unstable,justin bieber,0,english,259,0,0,1,19,4910777,2021-03-25,246,501,NA
2021,2021-05-15,42,wants and needs,drake,0,english,609,2,0.33,NA,14,4910673,2021-05-06,452,283,2021-05-06
2021,2021-05-01,54,telepatia,kali uchis,0,english,277,156,56.32,NA,15,4905103,2021-04-22,819,132,2021-04-22
2021,2021-03-27,30,heartbreak anniversary,giveon,0,english,266,0,0,NA,12,4904696,2021-03-18,239,501,NA
2021,2021-04-24,25,whats next,drake,0,english,548,3,0.55,NA,16,4893274,2021-04-15,3471,23,2021-04-15
2021,2021-01-30,52,without you,the kid laroi,0,english,309,0,0,NA,8,4882357,2021-01-21,410,280,2021-01-21
2021,2021-01-16,21,whoopty,cj,0,english,395,11,2.78,NA,8,4877062,2021-01-07,899,144,2021-01-07
2021,2021-01-16,21,whoopty,cj,0,english,395,11,2.78,NA,8,4877062,2021-01-07,1557,83,2021-01-07
2021,2021-02-06,2,mood,24kgoldn,0,english,455,0,0,NA,5,4867686,2021-01-28,628,190,2021-01-28
2021,2021-02-06,2,mood,24kgoldn,0,english,455,0,0,NA,5,4867686,2021-01-28,8274,3,2021-01-28
2021,2021-05-22,23,heartbreak anniversary,giveon,0,english,266,0,0,NA,14,4863118,2021-05-13,2667,39,2021-05-13
2021,2021-01-23,3,positions,ariana grande,0,english,351,0,0,NA,11,4862031,2021-01-14,4448,14,2021-01-14
2021,2021-01-23,3,positions,ariana grande,0,english,351,0,0,NA,11,4862031,2021-01-14,8580,3,2021-01-14
2021,2021-04-24,5,save your tears,the weeknd,0,english,267,0,0,NA,17,4852215,2021-04-15,6705,5,2021-04-15
2021,2021-02-06,21,lemonade,internet money,0,english,398,1,0.25,NA,6,4848382,2021-01-28,2910,35,2021-01-28
2021,2021-01-30,5,positions,ariana grande,0,english,351,0,0,NA,9,4812638,2021-01-21,4525,16,2021-01-21
2021,2021-01-30,5,positions,ariana grande,0,english,351,0,0,NA,9,4812638,2021-01-21,8649,3,2021-01-21
2021,2021-01-23,23,dakiti,bad bunny,1,spanish,415,415,100,NA,12,4805000,2021-01-14,1879,69,2021-01-14
2021,2021-05-08,36,solid,young thug,0,english,692,0,0,NA,13,4800586,2021-04-29,252,501,NA
2021,2021-04-10,51,you all over me,taylor swift,0,english,297,0,0,1,17,4792338,2021-04-01,259,501,NA
2021,2021-03-13,3,blinding lights,the weeknd,0,english,259,0,0,NA,8,4786217,2021-03-04,4369,13,2021-03-04
2021,2021-01-16,54,without you,the kid laroi,0,english,309,0,0,NA,9,4777818,2021-01-07,259,501,NA
2021,2021-04-24,48,streets,doja cat,0,english,432,4,0.93,NA,18,4768073,2021-04-15,253,501,NA
2021,2021-05-08,42,heat waves,glass animals,0,english,417,0,0,NA,14,4762948,2021-04-29,2820,34,2021-04-29
2021,2021-05-01,6,save your tears,the weeknd,0,english,267,0,0,NA,16,4754003,2021-04-22,7126,3,2021-04-22
2021,2021-04-03,13,back in blood,pooh shiesty,0,english,716,0,0,NA,20,4734551,2021-03-25,1565,83,2021-03-25
2021,2021-05-08,14,calling my phone,lil tjay,0,english,647,0,0,NA,15,4726350,2021-04-29,3562,22,2021-04-29
2021,2021-04-24,39,good days,sza,0,english,431,0,0,NA,19,4726053,2021-04-15,2309,48,2021-04-15
2021,2021-01-02,52,whoopty,cj,0,english,395,11,2.78,NA,33,4725456,2020-12-24,785,153,2020-12-24
2021,2021-01-02,52,whoopty,cj,0,english,395,11,2.78,NA,33,4725456,2020-12-24,1383,86,2020-12-24
2021,2021-04-24,71,fearless,taylor swift,0,english,316,0,0,1,20,4718031,2021-04-15,253,501,NA
2021,2021-04-10,72,as i am,justin bieber,0,english,329,0,0,NA,18,4717594,2021-04-01,259,501,NA
2021,2021-05-01,39,heat waves,glass animals,0,english,417,0,0,NA,17,4714284,2021-04-22,2784,37,2021-04-22
2021,2021-03-27,7,levitating,dua lipa,0,english,498,0,0,NA,13,4707117,2021-03-18,3149,25,2021-03-18
