year,date,rank,song,artist,binary,language,total_words,non_e_words,percent,individual songs,position,streams,spotify date,spins,radio_rank
2020,2020-08-15,59,walk em down,nle choppa,0,english,563,1,0.18,NA,73,2584396,2020-08-06,603,175
2020,2020-08-15,59,walk em down,nle choppa,0,english,563,1,0.18,NA,73,2584396,2020-08-06,1341,81
2020,2020-08-15,60,lovin on you,luke combs,0,english,222,0,0,NA,201,1462823,2020-08-06,1788,53
2020,2020-08-15,61,one of them girls,lee brice,0,english,367,0,0,NA,201,1462823,2020-08-06,1541,70
2020,2020-08-15,62,be a light,thomas rhett,0,english,273,0,0,NA,201,1462823,2020-08-06,2155,42
2020,2020-08-15,63,one big country song,locash,0,english,389,0,0,NA,201,1462823,2020-08-06,2414,33
2020,2020-08-15,64,toosie slide,drake,0,english,608,0,0,NA,48,3169087,2020-08-06,1066,108
2020,2020-08-15,65,got it on me,pop smoke,0,english,443,0,0,NA,36,3691631,2020-08-06,205,501
2020,2020-08-15,66,the last great american dynasty,taylor swift,0,english,330,0,0,NA,12,5248065,2020-08-06,205,501
2020,2020-08-15,67,cool again,kane brown,0,english,287,0,0,NA,201,1462823,2020-08-06,2173,40
2020,2020-08-15,68,un dia one day,j balvin,0,english,508,222,43.7,NA,49,3162101,2020-08-06,412,252
2020,2020-08-15,69,my tears ricochet,taylor swift,0,english,340,0,0,NA,16,5035592,2020-08-06,205,501
2020,2020-08-15,70,more than my hometown,morgan wallen,0,english,422,0,0,NA,103,2246870,2020-08-06,718,153
2020,2020-08-15,71,conversations,juice wrld,0,english,345,0,0,NA,17,4964028,2020-08-06,205,501
2020,2020-08-15,72,god whispered your name,keith urban,0,english,288,16,5.56,NA,201,1462823,2020-08-06,2031,47
2020,2020-08-15,73,august,taylor swift,0,english,397,0,0,NA,15,5038177,2020-08-06,205,501
2020,2020-08-15,74,hate the other side,juice wrld,0,english,537,0,0,NA,23,4418828,2020-08-06,205,501
2020,2020-08-15,75,mamacita,black eyed peas,0,english,554,233,42.06,NA,175,1595057,2020-08-06,779,146
2020,2020-08-15,75,mamacita,black eyed peas,0,english,554,233,42.06,NA,175,1595057,2020-08-06,1754,54
2020,2020-08-15,76,dollaz on my head,gunna,0,english,704,0,0,NA,39,3564929,2020-08-06,562,190
2020,2020-08-15,77,dont rush,young t,0,english,635,0,0,NA,201,1462823,2020-08-06,2542,32
2020,2020-08-15,78,bang,ajr,0,english,362,0,0,NA,201,1462823,2020-08-06,1720,57
2020,2020-08-15,79,stuck with u,ariana grande,0,english,404,0,0,NA,94,2373383,2020-08-06,563,188
2020,2020-08-15,80,something special,pop smoke,0,english,393,0,0,NA,137,1799121,2020-08-06,205,501
2020,2020-08-15,81,one night standards,ashley mcbryde,0,english,286,0,0,NA,201,1462823,2020-08-06,1546,69
2020,2020-08-15,82,need it,migos,0,english,841,0,0,NA,201,1462823,2020-08-06,2155,41
2020,2020-08-15,83,righteous,juice wrld,0,english,328,0,0,NA,30,3932106,2020-08-06,205,501
2020,2020-08-15,84,lifes a mess,juice wrld,0,english,427,0,0,NA,37,3668601,2020-08-06,205,501
2020,2020-08-15,85,invisible string,taylor swift,0,english,302,0,0,NA,22,4423873,2020-08-06,205,501
2020,2020-08-15,86,girl of my dreams,rod wave,0,english,347,0,0,NA,201,1462823,2020-08-06,1554,68
2020,2020-08-15,87,ily,surf mesa,0,english,215,0,0,NA,107,2222261,2020-08-06,521,206
2020,2020-08-15,88,be kind,marshmello,0,english,361,0,0,NA,84,2445759,2020-08-06,376,272
2020,2020-08-15,89,happy anywhere,blake shelton,0,english,241,0,0,NA,201,1462823,2020-08-06,899,127
2020,2020-08-15,90,one beer,hardy,0,english,360,0,0,NA,201,1462823,2020-08-06,1168,96
2020,2020-08-15,91,betty,taylor swift,0,english,455,0,0,NA,34,3893854,2020-08-06,205,501
2020,2020-08-15,92,no dribble,dababy,0,english,700,0,0,1,154,1687076,2020-08-06,205,501
2020,2020-08-15,93,mirrorball,taylor swift,0,english,256,0,0,NA,25,4238208,2020-08-06,205,501
2020,2020-08-15,94,pretty heart,parker mccollum,0,english,271,0,0,NA,201,1462823,2020-08-06,1235,91
2020,2020-08-15,95,breaking me,topic,0,english,309,0,0,NA,95,2372252,2020-08-06,1218,92
2020,2020-08-15,96,blood on my jeans,juice wrld,0,english,432,4,0.93,NA,46,3241438,2020-08-06,205,501
2020,2020-08-15,97,lion king on ice,j cole,0,english,975,0,0,NA,88,2420590,2020-08-06,608,174
2020,2020-08-15,98,seven,taylor swift,0,english,218,0,0,NA,24,4242519,2020-08-06,205,501
2020,2020-08-15,99,3 headed goat,lil durk,0,english,609,0,0,NA,108,2167937,2020-08-06,205,501
2020,2020-08-15,100,after party,don toliver,0,english,458,0,0,NA,56,2982811,2020-08-06,1061,109
2020,2020-08-22,1,wap,cardi b,0,english,604,0,0,1,1,17268995,2020-08-13,1276,87
2020,2020-08-22,2,rockstar,dababy,0,english,656,0,0,NA,3,8183876,2020-08-13,5275,7
2020,2020-08-22,2,rockstar,dababy,0,english,656,0,0,NA,3,8183876,2020-08-13,8835,1
2020,2020-08-22,3,blinding lights,the weeknd,0,english,259,0,0,NA,9,5783211,2020-08-13,7744,2
2020,2020-08-22,4,whats poppin,jack harlow,0,english,529,2,0.38,NA,48,2930061,2020-08-13,1844,51
2020,2020-08-22,4,whats poppin,jack harlow,0,english,529,2,0.38,NA,6,6670224,2020-08-13,1844,51
2020,2020-08-22,4,whats poppin,jack harlow,0,english,529,2,0.38,NA,48,2930061,2020-08-13,2291,39
2020,2020-08-22,4,whats poppin,jack harlow,0,english,529,2,0.38,NA,6,6670224,2020-08-13,2291,39
2020,2020-08-22,4,whats poppin,jack harlow,0,english,529,2,0.38,NA,48,2930061,2020-08-13,3776,15
2020,2020-08-22,4,whats poppin,jack harlow,0,english,529,2,0.38,NA,6,6670224,2020-08-13,3776,15
2020,2020-08-22,5,watermelon sugar,harry styles,0,english,233,0,0,NA,7,5950325,2020-08-13,7716,3
2020,2020-08-22,6,roses,saint jhn,0,english,346,0,0,NA,21,4214678,2020-08-13,533,198
2020,2020-08-22,6,roses,saint jhn,0,english,346,0,0,NA,21,4214678,2020-08-13,1651,62
2020,2020-08-22,6,roses,saint jhn,0,english,346,0,0,NA,21,4214678,2020-08-13,4529,11
2020,2020-08-22,7,savage love,jawsh 685,0,english,335,0,0,NA,14,4900969,2020-08-13,3297,20
2020,2020-08-22,8,smile,juice wrld,0,english,402,0,0,1,2,9169173,2020-08-13,204,501
2020,2020-08-22,9,go crazy,chris brown,0,english,563,0,0,NA,23,4026181,2020-08-13,4850,9
2020,2020-08-22,10,before you go,lewis capaldi,0,english,323,0,0,NA,62,2755668,2020-08-13,6408,6
2020,2020-08-22,11,i hope,gabby barrett,0,english,471,0,0,NA,171,1631582,2020-08-13,4910,8
2020,2020-08-22,12,rags2riches,rod wave,0,english,289,0,0,1,39,3226885,2020-08-13,204,501
2020,2020-08-22,12,rags2riches,rod wave,0,english,289,0,0,NA,28,3623215,2020-08-13,204,501
2020,2020-08-22,13,break my heart,dua lipa,0,english,505,0,0,1,79,2493697,2020-08-13,6596,4
2020,2020-08-22,14,adore you,harry styles,0,english,303,0,0,NA,49,2927409,2020-08-13,6457,5
2020,2020-08-22,15,circles,post malone,0,english,314,0,0,NA,34,3336255,2020-08-13,4126,12
2020,2020-08-22,16,savage,megan thee stallion,0,english,410,0,0,NA,177,1619224,2020-08-13,484,210
2020,2020-08-22,16,savage,megan thee stallion,0,english,410,0,0,NA,47,3084300,2020-08-13,484,210
2020,2020-08-22,16,savage,megan thee stallion,0,english,410,0,0,NA,177,1619224,2020-08-13,3020,25
2020,2020-08-22,16,savage,megan thee stallion,0,english,410,0,0,NA,47,3084300,2020-08-13,3020,25
2020,2020-08-22,17,mood swings,pop smoke,0,english,617,0,0,1,10,5673598,2020-08-13,204,501
2020,2020-08-22,18,come and go,juice wrld,0,english,360,0,0,NA,5,7039867,2020-08-13,1006,118
2020,2020-08-22,19,blueberry faygo,lil mosey,0,english,549,0,0,NA,11,5572333,2020-08-13,4733,10
2020,2020-08-22,20,for the night,pop smoke,0,english,581,0,0,NA,8,5884373,2020-08-13,204,501
2020,2020-08-22,21,one margarita,luke bryan,0,english,311,3,0.96,NA,119,2014784,2020-08-13,2679,29
2020,2020-08-22,22,die from a broken heart,maddie and tae,0,english,292,0,0,1,153,1724264,2020-08-13,3236,21
2020,2020-08-22,23,popstar,dj khaled,0,english,564,0,0,NA,20,4266273,2020-08-13,3062,23
2020,2020-08-22,24,cardigan,taylor swift,0,english,336,0,0,NA,13,5205183,2020-08-13,2554,32
2020,2020-08-22,25,death bed,powfu,0,english,457,0,0,NA,29,3593960,2020-08-13,2125,42
2020,2020-08-22,25,death bed,powfu,0,english,457,0,0,NA,29,3593960,2020-08-13,2410,34
2020,2020-08-22,26,dont start now,dua lipa,0,english,278,0,0,NA,107,2114244,2020-08-13,4055,13
2020,2020-08-22,27,wishing well,juice wrld,0,english,419,0,0,NA,4,7793528,2020-08-13,278,362
2020,2020-08-22,27,wishing well,juice wrld,0,english,419,0,0,NA,4,7793528,2020-08-13,470,218
2020,2020-08-22,28,the bones,maren morris,0,english,319,0,0,NA,201,1529025,2020-08-13,2821,27
2020,2020-08-22,29,the woo,pop smoke,0,english,548,0,0,NA,15,4825020,2020-08-13,1094,102
2020,2020-08-22,29,the woo,pop smoke,0,english,548,0,0,NA,15,4825020,2020-08-13,1789,53
2020,2020-08-22,30,life is good,future,0,english,785,0,0,NA,50,2917265,2020-08-13,1352,81
2020,2020-08-22,31,intentions,justin bieber,0,english,470,0,0,NA,54,2858314,2020-08-13,2985,26
2020,2020-08-22,32,we paid,lil baby,0,english,807,0,0,NA,24,3818488,2020-08-13,462,222
2020,2020-08-22,33,say so,doja cat,0,english,460,0,0,NA,130,1902035,2020-08-13,3642,17
2020,2020-08-22,34,party girl,staysolidrocky,0,english,450,3,0.67,NA,19,4298802,2020-08-13,1372,78
2020,2020-08-22,35,girls in the hood,megan thee stallion,0,english,590,1,0.17,NA,69,2664084,2020-08-13,2611,31
2020,2020-08-22,36,rain on me,lady gaga,0,english,317,0,0,NA,63,2741041,2020-08-13,2116,43
2020,2020-08-22,37,be like that,kane brown,0,english,440,0,0,NA,45,3093365,2020-08-13,1624,65
2020,2020-08-22,38,chasin you,morgan wallen,0,english,325,0,0,NA,105,2116846,2020-08-13,1980,49
2020,2020-08-22,39,my future,billie eilish,0,english,175,0,0,NA,16,4704347,2020-08-13,1624,64
2020,2020-08-22,40,cool again,kane brown,0,english,287,0,0,NA,201,1529025,2020-08-13,2343,38
2020,2020-08-22,41,nobodys love,maroon 5,0,english,442,0,0,1,95,2253859,2020-08-13,2817,28
2020,2020-08-22,42,the box,roddy ricch,0,english,540,3,0.56,NA,25,3773448,2020-08-13,1772,55
2020,2020-08-22,43,hard to forget,sam hunt,0,english,410,0,0,NA,201,1529025,2020-08-13,2377,36
2020,2020-08-22,44,tap in,saweetie,0,english,416,0,0,NA,64,2730687,2020-08-13,2359,37
2020,2020-08-22,45,emotionally scarred,lil baby,0,english,735,0,0,NA,191,1571207,2020-08-13,3026,24
2020,2020-08-22,46,the bigger picture,lil baby,0,english,1139,0,0,NA,66,2693547,2020-08-13,1364,79
2020,2020-08-22,46,the bigger picture,lil baby,0,english,1139,0,0,NA,66,2693547,2020-08-13,2019,47
2020,2020-08-22,47,got what i got,jason aldean,0,english,261,0,0,NA,201,1529025,2020-08-13,1625,63
2020,2020-08-22,48,if the world was ending,jp saxe,0,english,464,0,0,NA,129,1911166,2020-08-13,3483,19
2020,2020-08-22,49,done,chris janson,0,english,357,0,0,NA,201,1529025,2020-08-13,3197,22
2020,2020-08-22,50,the 1,taylor swift,0,english,306,0,0,NA,17,4505051,2020-08-13,204,501
2020,2020-08-22,51,supalonely,benee,0,english,391,0,0,NA,111,2094087,2020-08-13,3678,16
2020,2020-08-22,52,why we drink,justin moore,0,english,304,0,0,NA,201,1529025,2020-08-13,2531,33
2020,2020-08-22,53,i love my country,florida georgia line,0,english,348,0,0,NA,201,1529025,2020-08-13,2395,35
2020,2020-08-22,54,like that,doja cat,0,english,435,7,1.61,NA,201,1529025,2020-08-13,3624,18
2020,2020-08-22,55,bluebird,miranda lambert,0,english,308,0,0,NA,201,1529025,2020-08-13,1489,71
2020,2020-08-22,56,lovin on you,luke combs,0,english,222,0,0,NA,201,1529025,2020-08-13,2080,44
2020,2020-08-22,57,said sum,moneybagg yo,0,english,652,0,0,NA,175,1620427,2020-08-13,260,394
2020,2020-08-22,58,greece,dj khaled,0,english,461,17,3.69,NA,26,3733855,2020-08-13,204,501
2020,2020-08-22,59,one of them girls,lee brice,0,english,367,0,0,NA,201,1529025,2020-08-13,1423,73
2020,2020-08-22,60,i should probably go to bed,dan and shay,0,english,279,0,0,NA,159,1687290,2020-08-13,1135,98
2020,2020-08-22,61,exile,taylor swift,0,english,445,0,0,NA,12,5234205,2020-08-13,204,501
2020,2020-08-22,62,letter from houston,rod wave,0,english,376,0,0,1,201,1529025,2020-08-13,204,501
2020,2020-08-22,63,be a light,thomas rhett,0,english,273,0,0,NA,201,1529025,2020-08-13,2140,41
2020,2020-08-22,64,un dia one day,j balvin,0,english,508,222,43.7,NA,43,3148273,2020-08-13,690,159
2020,2020-08-22,65,girl of my dreams,rod wave,0,english,347,0,0,1,201,1529025,2020-08-13,1770,56
2020,2020-08-22,66,god whispered your name,keith urban,0,english,288,16,5.56,NA,201,1529025,2020-08-13,1996,48
2020,2020-08-22,67,more than my hometown,morgan wallen,0,english,422,0,0,NA,117,2033390,2020-08-13,900,129
2020,2020-08-22,68,toosie slide,drake,0,english,608,0,0,NA,42,3170908,2020-08-13,847,139
2020,2020-08-22,69,bang,ajr,0,english,362,0,0,NA,201,1529025,2020-08-13,1843,52
2020,2020-08-22,70,mamacita,black eyed peas,0,english,554,233,42.06,NA,189,1586557,2020-08-13,974,121
2020,2020-08-22,70,mamacita,black eyed peas,0,english,554,233,42.06,NA,189,1586557,2020-08-13,1659,61
2020,2020-08-22,71,one big country song,locash,0,english,389,0,0,NA,201,1529025,2020-08-13,1380,76
2020,2020-08-22,72,breaking me,topic,0,english,309,0,0,NA,74,2594330,2020-08-13,1328,82
2020,2020-08-22,73,kings and queens,ava max,0,english,312,0,0,NA,152,1727173,2020-08-13,603,179
2020,2020-08-22,74,dollaz on my head,gunna,0,english,704,0,0,NA,31,3397466,2020-08-13,583,184
2020,2020-08-22,75,got it on me,pop smoke,0,english,443,0,0,NA,57,2814187,2020-08-13,204,501
2020,2020-08-22,76,one night standards,ashley mcbryde,0,english,286,0,0,1,201,1529025,2020-08-13,1581,68
2020,2020-08-22,77,pretty heart,parker mccollum,0,english,271,0,0,NA,201,1529025,2020-08-13,1290,85
2020,2020-08-22,78,ily,surf mesa,0,english,215,0,0,NA,103,2142996,2020-08-13,568,187
2020,2020-08-22,79,stuck with u,ariana grande,0,english,404,0,0,NA,85,2428866,2020-08-13,615,172
2020,2020-08-22,80,hate the other side,juice wrld,0,english,537,0,0,NA,22,4184510,2020-08-13,204,501
2020,2020-08-22,81,one beer,hardy,0,english,360,0,0,NA,201,1529025,2020-08-13,1215,92
2020,2020-08-22,82,my exs best friend,machine gun kelly,0,english,365,0,0,NA,33,3350244,2020-08-13,204,501
2020,2020-08-22,83,conversations,juice wrld,0,english,345,0,0,NA,18,4390100,2020-08-13,204,501
2020,2020-08-22,84,mood,24kgoldn,0,english,455,0,0,NA,52,2883360,2020-08-13,204,501
2020,2020-08-22,85,dont rush,young t,0,english,635,0,0,NA,201,1529025,2020-08-13,2031,46
2020,2020-08-22,86,freestyle,rod wave,0,english,313,0,0,1,201,1529025,2020-08-13,204,501
2020,2020-08-22,87,happy anywhere,blake shelton,0,english,241,0,0,NA,201,1529025,2020-08-13,1123,100
2020,2020-08-22,88,something special,pop smoke,0,english,393,0,0,NA,139,1796557,2020-08-13,204,501
2020,2020-08-22,89,i called mama,tim mcgraw,0,english,310,0,0,NA,201,1529025,2020-08-13,1747,57
2020,2020-08-22,90,after party,don toliver,0,english,458,0,0,NA,51,2905311,2020-08-13,1144,97
2020,2020-08-22,91,righteous,juice wrld,0,english,328,0,0,NA,27,3683991,2020-08-13,204,501
2020,2020-08-22,92,some girls,jameson rodgers,0,english,346,0,0,NA,201,1529025,2020-08-13,204,501
2020,2020-08-22,93,la jeepeta,nio garcia,1,spanish,935,913,97.65,1,158,1697382,2020-08-13,204,501
2020,2020-08-22,94,3 headed goat,lil durk,0,english,609,0,0,NA,99,2179325,2020-08-13,204,501
2020,2020-08-22,95,bitch from da souf,mulatto,0,english,718,0,0,1,201,1529025,2020-08-13,1293,84
2020,2020-08-22,96,need it,migos,0,english,841,0,0,NA,201,1529025,2020-08-13,1724,58
2020,2020-08-22,97,lifes a mess,juice wrld,0,english,427,0,0,NA,38,3229764,2020-08-13,204,501
2020,2020-08-22,98,past life,trevor daniel,0,english,356,0,0,NA,201,1529025,2020-08-13,224,453
2020,2020-08-22,98,past life,trevor daniel,0,english,356,0,0,NA,201,1529025,2020-08-13,943,124
2020,2020-08-22,98,past life,trevor daniel,0,english,356,0,0,NA,201,1529025,2020-08-13,1023,111
2020,2020-08-22,99,move ya hips,asap ferg,0,english,508,0,0,NA,124,1956739,2020-08-13,299,340
2020,2020-08-22,100,be kind,marshmello,0,english,361,0,0,NA,89,2404577,2020-08-13,303,337
2020,2020-08-29,1,wap,cardi b,0,english,604,0,0,NA,1,19663515,2020-08-20,1500,73
2020,2020-08-29,2,laugh now cry later,drake,0,english,602,0,0,1,2,15866994,2020-08-20,1893,51
2020,2020-08-29,3,rockstar,dababy,0,english,656,0,0,NA,4,7925493,2020-08-20,5422,7
2020,2020-08-29,3,rockstar,dababy,0,english,656,0,0,NA,4,7925493,2020-08-20,8923,1
2020,2020-08-29,4,blinding lights,the weeknd,0,english,259,0,0,NA,13,5488917,2020-08-20,7659,3
2020,2020-08-29,5,whats poppin,jack harlow,0,english,529,2,0.38,NA,57,2809973,2020-08-20,1708,60
2020,2020-08-29,5,whats poppin,jack harlow,0,english,529,2,0.38,NA,7,6761152,2020-08-20,1708,60
2020,2020-08-29,5,whats poppin,jack harlow,0,english,529,2,0.38,NA,57,2809973,2020-08-20,2070,44
2020,2020-08-29,5,whats poppin,jack harlow,0,english,529,2,0.38,NA,7,6761152,2020-08-20,2070,44
2020,2020-08-29,5,whats poppin,jack harlow,0,english,529,2,0.38,NA,57,2809973,2020-08-20,3508,18
2020,2020-08-29,5,whats poppin,jack harlow,0,english,529,2,0.38,NA,7,6761152,2020-08-20,3508,18
2020,2020-08-29,6,7 summers,morgan wallen,0,english,333,0,0,1,3,8633854,2020-08-20,202,501
2020,2020-08-29,7,watermelon sugar,harry styles,0,english,233,0,0,NA,11,6061009,2020-08-20,7762,2
2020,2020-08-29,8,roses,saint jhn,0,english,346,0,0,NA,21,4179177,2020-08-20,512,203
2020,2020-08-29,8,roses,saint jhn,0,english,346,0,0,NA,21,4179177,2020-08-20,1716,59
2020,2020-08-29,8,roses,saint jhn,0,english,346,0,0,NA,21,4179177,2020-08-20,4342,10
2020,2020-08-29,9,savage love,jawsh 685,0,english,335,0,0,NA,16,4809781,2020-08-20,3757,15
2020,2020-08-29,10,i hope,gabby barrett,0,english,471,0,0,NA,154,1654013,2020-08-20,5165,8
2020,2020-08-29,11,go crazy,chris brown,0,english,563,0,0,NA,25,4000925,2020-08-20,5083,9
2020,2020-08-29,12,before you go,lewis capaldi,0,english,323,0,0,NA,59,2778450,2020-08-20,6627,5
2020,2020-08-29,13,break my heart,dua lipa,0,english,505,0,0,NA,77,2471474,2020-08-20,6661,4
2020,2020-08-29,14,midnight sky,miley cyrus,0,english,404,0,0,1,14,5413744,2020-08-20,1189,97
2020,2020-08-29,15,adore you,harry styles,0,english,303,0,0,NA,52,2883895,2020-08-20,6168,6
2020,2020-08-29,16,circles,post malone,0,english,314,0,0,NA,39,3289016,2020-08-20,4206,11
2020,2020-08-29,17,for the night,pop smoke,0,english,581,0,0,NA,9,6276900,2020-08-20,202,501
2020,2020-08-29,18,come and go,juice wrld,0,english,360,0,0,NA,8,6617594,2020-08-20,1273,89
2020,2020-08-29,19,mood swings,pop smoke,0,english,617,0,0,NA,12,5586838,2020-08-20,202,501
2020,2020-08-29,20,savage,megan thee stallion,0,english,410,0,0,NA,193,1492869,2020-08-20,369,274
2020,2020-08-29,20,savage,megan thee stallion,0,english,410,0,0,NA,62,2738201,2020-08-20,369,274
2020,2020-08-29,20,savage,megan thee stallion,0,english,410,0,0,NA,193,1492869,2020-08-20,2569,30
2020,2020-08-29,20,savage,megan thee stallion,0,english,410,0,0,NA,62,2738201,2020-08-20,2569,30
2020,2020-08-29,21,popstar,dj khaled,0,english,564,0,0,NA,18,4456651,2020-08-20,3320,20
2020,2020-08-29,22,rags2riches,rod wave,0,english,289,0,0,NA,58,2797791,2020-08-20,202,501
2020,2020-08-29,22,rags2riches,rod wave,0,english,289,0,0,NA,26,3954928,2020-08-20,202,501
2020,2020-08-29,23,death bed,powfu,0,english,457,0,0,1,34,3537316,2020-08-20,4361,39
2020,2020-08-29,24,blueberry faygo,lil mosey,0,english,549,0,0,NA,15,4921325,2020-08-20,3483,19
2020,2020-08-29,25,die from a broken heart,maddie and tae,0,english,292,0,0,NA,143,1727391,2020-08-20,2894,25
2020,2020-08-29,26,mood,24kgoldn,0,english,455,0,0,NA,10,6263597,2020-08-20,242,409
2020,2020-08-29,27,dont start now,dua lipa,0,english,278,0,0,NA,102,2042857,2020-08-20,3782,13
2020,2020-08-29,28,the woo,pop smoke,0,english,548,0,0,NA,17,4803825,2020-08-20,1228,96
2020,2020-08-29,28,the woo,pop smoke,0,english,548,0,0,NA,17,4803825,2020-08-20,2005,47
2020,2020-08-29,29,the bones,maren morris,0,english,319,0,0,NA,201,1458112,2020-08-20,2576,29
2020,2020-08-29,30,one margarita,luke bryan,0,english,311,3,0.96,NA,201,1458112,2020-08-20,2531,33
2020,2020-08-29,31,life is good,future,0,english,785,0,0,NA,55,2848399,2020-08-20,1283,88
2020,2020-08-29,32,wishing well,juice wrld,0,english,419,0,0,NA,5,7282661,2020-08-20,287,348
2020,2020-08-29,32,wishing well,juice wrld,0,english,419,0,0,NA,5,7282661,2020-08-20,680,164
2020,2020-08-29,33,cardigan,taylor swift,0,english,336,0,0,NA,28,3945401,2020-08-20,2546,32
2020,2020-08-29,34,be like that,kane brown,0,english,440,0,0,NA,35,3484971,2020-08-20,1658,63
2020,2020-08-29,35,smile,juice wrld,0,english,402,0,0,NA,6,7005349,2020-08-20,202,501
2020,2020-08-29,36,chasin you,morgan wallen,0,english,325,0,0,NA,82,2381620,2020-08-20,1883,53
2020,2020-08-29,37,intentions,justin bieber,0,english,470,0,0,NA,61,2741509,2020-08-20,2866,26
